2017-11-25,10509405
2017-11-26,10509904
2017-11-27,10511971
2017-11-28,10512523
2017-11-29,10514347
2017-11-30,10514957
2017-12-01,10516566
2017-12-02,10516854
2017-12-03,10518225
2017-12-04,10518485
2017-12-05,10520377
2017-12-06,10520300
2017-12-07,10520791
2017-12-08,10521331
2017-12-09,10522559
2017-12-10,10523490
2017-12-11,10525131
2017-12-12,10524927
2017-12-13,10525648
2017-12-14,10526697
2017-12-15,10526779
2017-12-16,10527822
2017-12-17,10528608
2017-12-18,10529227
2017-12-19,10530187
2017-12-20,10531709
2017-12-21,10532866
2017-12-22,10534247
2017-12-23,10536151
2017-12-24,10537853
2017-12-25,10540115
2017-12-26,10541675
2017-12-27,10542922
2017-12-28,10544251
2017-12-29,10544872
2017-12-30,10545175
2017-12-31,10546127
