2017-04-09,11566618
2017-04-10,11567166
2017-04-11,11567956
2017-04-12,11569113
2017-04-13,11569485
2017-04-14,11569908
2017-04-15,11552362
2017-04-16,11553848
2017-04-17,11555118
2017-04-18,11556565
2017-04-19,11558871
2017-04-20,11559942
2017-04-21,11561164
2017-04-22,11563092
2017-04-23,11564353
2017-04-24,11565182
2017-04-25,11566564
2017-04-26,11568081
2017-04-27,11570083
2017-04-28,11572266
2017-04-29,11573947
2017-04-30,11575413
2017-05-01,11576525
2017-05-02,11577652
2017-05-03,11583424
2017-05-04,11587654
2017-05-05,11592935
2017-05-06,11598001
2017-05-07,11599494
2017-05-08,11601509
2017-05-09,11603125
2017-05-10,11605807
2017-05-11,11611094
2017-05-12,11613152
2017-05-13,11614653
2017-05-14,11617020
2017-05-15,11619271
2017-05-16,11621489
2017-05-17,11622412
2017-05-18,11624004
2017-05-19,11625537
2017-05-20,11626739
2017-05-21,11627791
2017-05-22,11629134
2017-05-23,11630415
2017-05-24,11634831
2017-05-25,11638405
2017-05-26,11640032
2017-05-27,11642506
2017-05-28,11644798
2017-05-29,11646973
2017-05-30,11649463
2017-05-31,11650720
2017-06-01,11652541
2017-06-02,11653538
2017-06-03,11654890
2017-06-04,11655635
2017-06-05,11657006
2017-06-06,11658681
2017-06-07,11660526
2017-06-08,11662145
2017-06-09,11663329
2017-06-10,11666474
2017-06-11,11668191
2017-06-12,11670838
2017-06-13,11678319
2017-06-14,11684536
2017-06-15,11689087
2017-06-16,11694550
2017-06-17,11699745
2017-06-18,11705573
2017-06-19,11709914
2017-06-20,11713193
2017-06-21,11716491
2017-06-22,11720228
2017-06-23,11723937
2017-06-24,11731330
2017-06-25,11737078
2017-06-26,11743168
2017-06-27,11749917
2017-06-28,11750589
2017-06-29,11761131
2017-06-30,11769905
2017-07-01,11775682
2017-07-02,11781309
2017-07-03,11783984
2017-07-04,11788288
2017-07-05,11790421
2017-07-06,11791386
2017-07-07,11790910
2017-07-08,11791563
2017-07-09,11791462
2017-07-10,11791573
2017-07-11,11792094
2017-07-12,11792571
2017-07-13,11792159
2017-07-14,11792272
2017-07-15,11792623
2017-07-16,11793231
2017-07-17,11793265
2017-07-18,11793688
2017-07-19,11793898
2017-07-20,11794027
2017-07-21,11794376
2017-07-22,11794315
2017-07-23,11794386
2017-07-24,11794329
2017-07-25,11794898
2017-07-26,11795588
2017-07-27,11795220
2017-07-28,11794622
2017-07-29,11793920
2017-07-30,11793588
2017-07-31,11795077
2017-08-01,11795732
2017-08-02,11795582
2017-08-03,11794880
2017-08-04,11794358
2017-08-05,11795584
2017-08-06,11796442
2017-08-07,11796248
2017-08-08,11797193
2017-08-09,11796700
2017-08-10,11796293
2017-08-11,11796603
2017-08-12,11796971
2017-08-13,11796971
2017-08-14,11797330
2017-08-15,11797469
2017-08-16,11797075
2017-08-17,11796810
2017-08-18,11796333
2017-08-19,11796115
2017-08-20,11796607
2017-08-21,11797427
2017-08-22,11797859
2017-08-23,11797836
2017-08-24,11797563
2017-08-25,11797270
2017-08-26,11796840
2017-08-27,11797661
2017-08-28,11800618
2017-08-29,11802040
2017-08-30,11802960
2017-08-31,11803980
2017-09-01,11804005
2017-09-02,11804223
2017-09-03,11804403
2017-09-04,11804717
2017-09-05,11805646
2017-09-06,11807125
2017-09-07,11808647
2017-09-08,11809956
2017-09-09,11810769
2017-09-10,11811208
2017-09-11,11812167
2017-09-12,11813148
2017-09-13,11813947
2017-09-14,11814604
2017-09-15,11816286
2017-09-16,11817744
2017-09-17,11819220
2017-09-18,11821401
2017-09-19,11824429
2017-09-20,11826056
2017-09-21,11829047
2017-09-22,11832127
2017-09-23,10502308
2017-09-24,10504178
2017-09-25,10921207
2017-09-26,11767510
2017-09-27,11771237
2017-09-28,11774879
2017-09-29,11778414
2017-09-30,11786964
2017-10-01,11793775
2017-10-02,11795610
2017-10-03,11797365
2017-10-04,11797900
2017-10-05,11798876
2017-10-06,11799321
2017-10-07,11799414
2017-10-08,11799998
2017-10-09,11800375
2017-10-10,11800701
2017-10-11,11801703
2017-10-12,11802243
2017-10-13,11801751
2017-10-14,11801205
2017-10-15,11800641
2017-10-16,11800548
2017-10-17,11801860
2017-10-18,11802730
2017-10-19,11802830
2017-10-20,11802400
2017-10-21,11801749
2017-10-22,11800993
2017-10-23,11800225
2017-10-24,11799914
2017-10-25,11800279
2017-10-26,11800305
2017-10-27,11799773
2017-10-28,11800472
2017-10-29,11800892
2017-10-30,11801306
2017-10-31,11803553
2017-11-01,11805354
2017-11-02,11805379
2017-11-03,11805525
2017-11-04,11805744
2017-11-05,11805587
2017-11-06,11805514
2017-11-07,11806183
2017-11-08,11807009
2017-11-09,11808510
2017-11-10,11809195
2017-11-11,12049121
2017-11-12,12213748
2017-11-13,12215979
2017-11-14,12216679
2017-11-15,12217890
2017-11-16,12219043
2017-11-17,12219612
2017-11-18,12220932
2017-11-19,12222485
2017-11-20,12224959
2017-11-21,12226534
2017-11-22,12228921
2017-11-23,12232044
2017-11-24,12233757
2017-11-25,12236387
2017-11-26,12238029
2017-11-27,12241659
2017-11-28,12243233
2017-11-29,12246096
2017-11-30,12247937
2017-12-01,12250947
2017-12-02,12251418
2017-12-03,12253256
2017-12-04,12254021
2017-12-05,12256889
2017-12-06,12258579
2017-12-07,12261588
2017-12-08,12264103
2017-12-09,12269286
2017-12-10,12273382
2017-12-11,12277373
2017-12-12,12280417
2017-12-13,12282927
2017-12-14,12286033
2017-12-15,12287945
2017-12-16,12290784
2017-12-17,12295551
2017-12-18,12300495
2017-12-19,12303629
2017-12-20,12308650
2017-12-21,12314119
2017-12-22,12318448
2017-12-23,12322902
2017-12-24,12330236
2017-12-25,12335801
2017-12-26,12340868
2017-12-27,12349652
2017-12-28,12356041
2017-12-29,12364857
2017-12-30,12370337
2017-12-31,12374750
